"UserID","YOB","Gender","Income","HouseholdStatus","EducationLevel","Party","Q124742","Q124122","Q123464","Q123621","Q122769","Q122770","Q122771","Q122120","Q121699","Q121700","Q120978","Q121011","Q120379","Q120650","Q120472","Q120194","Q120012","Q120014","Q119334","Q119851","Q119650","Q118892","Q118117","Q118232","Q118233","Q118237","Q117186","Q117193","Q116797","Q116881","Q116953","Q116601","Q116441","Q116448","Q116197","Q115602","Q115777","Q115610","Q115611","Q115899","Q115390","Q114961","Q114748","Q115195","Q114517","Q114386","Q113992","Q114152","Q113583","Q113584","Q113181","Q112478","Q112512","Q112270","Q111848","Q111580","Q111220","Q110740","Q109367","Q108950","Q109244","Q108855","Q108617","Q108856","Q108754","Q108342","Q108343","Q107869","Q107491","Q106993","Q106997","Q106272","Q106388","Q106389","Q106042","Q105840","Q105655","Q104996","Q103293","Q102906","Q102674","Q102687","Q102289","Q102089","Q101162","Q101163","Q101596","Q100689","Q100680","Q100562","Q99982","Q100010","Q99716","Q99581","Q99480","Q98869","Q98578","Q98059","Q98078","Q98197","Q96024","votes","Party5","EducationLevel4","Income5","Income6"
5516,1995,"Male","$75,000 - $100,000","Single (no kids)","Master's Degree","Independent","No","Yes","No","No","No","Yes","Private","No","No","No","No","Yes","Yes","Yes","Science","Study first","No","Yes","No","Yes","Giving","Yes","No","Pragmatist","Yes","Yes","Hot headed","Odd hours","No","Right","Yes","No","No","Yes","P.M.","Yes","Start","No","No","Circumstances","Yes","Yes","Yes","Yes","Yes","TMI","No","No","Tunes","Technology","Yes","No","Yes","No","Yes","Supportive","No","Mac","No","Risk-friendly","Yes","Umm...","No","Space","Yes","In-person","Yes","No","No","Yes","Grrr people","No","No","Yes","No","Yes","No","Yes","No","Yes","No","No","No","Rent","Optimist","Dad","No","No","Yes","Yes","Nope","Yes","No","No","No","Yes","No","Only-child","Yes","Yes","Yes",23,"FALSE","FALSE","FALSE","FALSE"
5522,1997,"Male","over $150,000","Single (no kids)","Current K-12","Republican","Yes","Yes","No","No","No","Yes","Public","No","No","Yes","Yes","No","Yes","Yes","Science","Study first","Yes","Yes","No","No","Receiving","No","Yes","Idealist","Yes","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","Yes","P.M.","Yes","Start","Yes","Yes","Circumstances","Yes","Yes","No","No","Yes","Mysterious","No","No","Tunes","People","No","Yes","Yes","Yes","No","Demanding","No","Mac","No","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","Yes","No","Yes","Yay people!","Yes","No","Yes","Yes","Yes","No","Yes","Yes","Yes","No","No","No","Own","Optimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","No","No",49,"TRUE","FALSE","FALSE","TRUE"
5530,1995,"Female","$100,001 - $150,000","Single (no kids)","High School Diploma","Democrat","No","Yes","No","No","No","Yes","Private","Yes","No","Yes","No","No","Yes","Yes","Science","Study first","No","No","Yes","Yes","Giving","Yes","No","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","Yes","Yes","No","No","P.M.","Yes","Start","No","No","Circumstances","Yes","No","No","No","No","Mysterious","No","Yes","Tunes","People","No","Yes","Yes","No","No","Demanding","No","PC","No","Cautious","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Yay people!","Yes","No","Yes","No","No","No","Yes","Yes","Yes","No","Yes","No","Rent","Optimist","Mom","No","No","Yes","Yes","Check!","No","No","No","No","Yes","No","Yes","No","No","Yes",67,"FALSE","FALSE","TRUE","FALSE"
5531,1972,"Male","$100,001 - $150,000","Married (w/kids)","Associate's Degree","Independent","No","Yes","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","No","Yes","Science","Study first","No","Yes","No","No","Giving","Yes","Yes","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","Start","Yes","Yes","Circumstances","Yes","No","No","No","Yes","Mysterious","Yes","No","Talk","Technology","Yes","No","No","No","No","Supportive","No","Mac","No","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","No","No","Yes","No","Yes","Yes","Yes","No","Yes","Yes","No","Own","Optimist","Dad","No","No","No","No","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",79,"FALSE","TRUE","TRUE","FALSE"
5537,1980,"Female","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","Independent","No","No","No","Yes","Yes","No","Public","No","No","Yes","No","No","No","Yes","Art","Try first","No","No","No","Yes","Giving","Yes","Yes","Pragmatist","No","Yes","Cool headed","Standard hours","Yes","Happy","Yes","No","Yes","Yes","P.M.","Yes","End","Yes","Yes","Me","Yes","Yes","No","Yes","No","Mysterious","Yes","No","Talk","Technology","Yes","Yes","Yes","No","No","Supportive","No","PC","Yes","Cautious","No","Umm...","No","Space","Yes","Online","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Own","Optimist","Mom","No","No","Yes","Yes","Nope","Yes","Yes","No","Yes","Yes","No","Yes","No","Yes","No",44,"FALSE","FALSE","FALSE","FALSE"
5538,1991,"Female","$50,000 - $74,999","Single (no kids)","Current Undergraduate","Independent","Yes","Yes","No","No","No","No","Private","No","Yes","No","Yes","Yes","Yes","Yes","Science","Try first","Yes","Yes","Yes","No","Giving","No","Yes","Idealist","Yes","Yes","Cool headed","Standard hours","Yes","Happy","No","Yes","No","Yes","A.M.","No","End","No","No","Circumstances","Yes","No","Yes","Yes","No","TMI","No","Yes","Talk","People","Yes","Yes","Yes","No","Yes","Supportive","No","PC","Yes","Cautious","Yes","Yes!","Yes","Socialize","No","In-person","No","No","Yes","Yes","Grrr people","Yes","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","No","Rent","Pessimist","Mom","No","No","Yes","Yes","Check!","No","No","No","Yes","Yes","Yes","Yes","No","No","Yes",94,"FALSE","FALSE","FALSE","FALSE"
5554,1948,"Male","over $150,000","Married (w/kids)","High School Diploma","Republican","No","Yes","No","Yes","Yes","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Try first","Yes","Yes","Yes","Yes","Giving","Yes","Yes","Pragmatist","Yes","Yes","Cool headed","Standard hours","Yes","Happy","Yes","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","No","Yes","No","No","No","TMI","Yes","Yes","Tunes","People","Yes","Yes","Yes","No","No","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Socialize","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","Yes","Yes","No","No","Yes","No","Yes","No","Yes","Own","Optimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",83,"TRUE","FALSE","FALSE","TRUE"
5556,1970,"Male","over $150,000","Married (w/kids)","Doctoral Degree","Republican","Yes","Yes","No","Yes","No","No","Public","No","Yes","No","Yes","No","No","Yes","Art","Study first","Yes","Yes","No","No","Receiving","Yes","Yes","Pragmatist","Yes","Yes","Cool headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","Yes","Circumstances","Yes","Yes","Yes","Yes","Yes","TMI","Yes","No","Talk","People","Yes","Yes","Yes","Yes","No","Demanding","No","Mac","Yes","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","Yes","Yes","No","Yes","Yay people!","Yes","No","No","No","No","No","Yes","No","No","No","Yes","No","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",32,"TRUE","FALSE","FALSE","TRUE"
5561,1994,"Male","under $25,000","Domestic Partners (no kids)","Current K-12","Republican","Yes","Yes","No","No","Yes","Yes","Public","Yes","No","No","Yes","Yes","No","Yes","Science","Try first","No","Yes","Yes","Yes","Receiving","No","Yes","Idealist","No","Yes","Cool headed","Odd hours","Yes","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","No","Me","Yes","Yes","No","Yes","Yes","TMI","No","Yes","Tunes","Technology","No","Yes","No","Yes","Yes","Supportive","No","PC","No","Risk-friendly","No","Yes!","Yes","Socialize","Yes","In-person","No","Yes","Yes","Yes","Yay people!","No","No","No","No","No","Yes","Yes","Yes","No","No","Yes","Yes","Own","Optimist","Dad","Yes","No","No","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","Yes","No","Yes",101,"TRUE","FALSE","FALSE","FALSE"
5562,1988,"Male","$25,001 - $50,000","Married (no kids)","Master's Degree","Independent","No","No","No","Yes","No","No","Public","No","No","No","No","Yes","Yes","Yes","Science","Try first","No","Yes","Yes","Yes","Giving","No","Yes","Idealist","No","No","Cool headed","Odd hours","No","Right","Yes","Yes","No","No","P.M.","Yes","End","Yes","Yes","Circumstances","Yes","No","Yes","No","No","TMI","No","No","Tunes","People","Yes","No","Yes","No","Yes","Supportive","Yes","PC","Yes","Risk-friendly","No","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","Yes","Yes","No","No","No","No","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","No","No","No","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","Yes",97,"FALSE","FALSE","FALSE","FALSE"
5569,1985,"Male","over $150,000","Domestic Partners (no kids)","Master's Degree","Republican","No","Yes","No","No","No","No","Private","Yes","No","No","No","No","Yes","No","Art","Study first","No","Yes","Yes","No","Receiving","No","Yes","Idealist","Yes","No","Hot headed","Odd hours","No","Happy","No","Yes","Yes","Yes","A.M.","Yes","End","Yes","No","Me","No","Yes","No","Yes","Yes","TMI","No","No","Talk","Technology","Yes","Yes","Yes","Yes","Yes","Demanding","No","Mac","Yes","Cautious","No","Umm...","No","Socialize","No","In-person","No","No","Yes","No","Grrr people","Yes","No","Yes","Yes","Yes","No","No","Yes","Yes","No","Yes","No","Own","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No",38,"TRUE","FALSE","FALSE","TRUE"
5573,1963,"Female","$75,000 - $100,000","Married (no kids)","Associate's Degree","Republican","No","No","No","No","No","Yes","Private","No","Yes","No","No","Yes","No","Yes","Art","Study first","Yes","No","Yes","Yes","Giving","Yes","No","Idealist","No","No","Cool headed","Odd hours","Yes","Happy","No","Yes","No","No","A.M.","Yes","Start","Yes","Yes","Me","Yes","No","Yes","Yes","Yes","Mysterious","No","Yes","Talk","People","Yes","Yes","Yes","Yes","No","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Socialize","Yes","In-person","No","Yes","No","Yes","Grrr people","Yes","No","No","Yes","Yes","No","Yes","No","No","No","Yes","Yes","Own","Optimist","Dad","No","Yes","Yes","No","Check!","Yes","No","No","No","Yes","No","Yes","Yes","Yes","No",33,"TRUE","TRUE","FALSE","FALSE"
5576,1973,"Female","over $150,000","Single (no kids)","Associate's Degree","Democrat","No","Yes","No","No","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Try first","No","Yes","Yes","Yes","Giving","No","No","Idealist","No","Yes","Cool headed","Standard hours","No","Happy","No","Yes","No","No","P.M.","Yes","End","Yes","No","Me","Yes","No","Yes","No","Yes","Mysterious","No","No","Tunes","Technology","Yes","Yes","Yes","No","No","Supportive","No","PC","No","Cautious","Yes","Yes!","No","Space","No","In-person","No","No","Yes","Yes","Yay people!","No","No","Yes","Yes","Yes","Yes","Yes","No","No","No","No","No","Own","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","No","Yes","No","Yes","Yes","Yes","Yes",36,"FALSE","TRUE","FALSE","TRUE"
5581,1959,"Male","$50,000 - $74,999","Married (no kids)","Associate's Degree","Democrat","No","No","No","Yes","Yes","Yes","Public","No","No","No","No","No","No","Yes","Science","Study first","Yes","No","No","Yes","Giving","Yes","No","Pragmatist","Yes","No","Cool headed","Standard hours","Yes","Happy","No","Yes","Yes","No","A.M.","Yes","End","No","No","Me","Yes","No","No","No","No","Mysterious","No","Yes","Tunes","Technology","Yes","Yes","Yes","Yes","Yes","Supportive","Yes","PC","No","Cautious","Yes","Yes!","No","Space","Yes","In-person","Yes","Yes","Yes","Yes","Grrr people","Yes","Yes","No","No","No","Yes","No","Yes","No","Yes","No","No","Own","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","No",26,"FALSE","TRUE","FALSE","FALSE"
5588,1966,"Female","$50,000 - $74,999","Single (no kids)","Bachelor's Degree","Republican","Yes","No","No","Yes","Yes","Yes","Public","No","Yes","No","Yes","Yes","No","Yes","Art","Try first","Yes","No","No","Yes","Giving","Yes","No","Idealist","No","Yes","Hot headed","Standard hours","No","Happy","No","No","Yes","Yes","P.M.","Yes","End","Yes","No","Me","No","No","Yes","No","Yes","TMI","Yes","No","Tunes","Technology","Yes","Yes","Yes","Yes","No","Supportive","Yes","Mac","No","Cautious","No","Yes!","No","Socialize","No","In-person","Yes","No","Yes","Yes","Grrr people","Yes","No","Yes","Yes","Yes","Yes","No","No","Yes","Yes","No","No","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","No",24,"TRUE","FALSE","FALSE","FALSE"
5592,1998,"Male","under $25,000","Single (no kids)","Current K-12","Republican","Yes","Yes","No","No","No","No","Public","No","No","No","Yes","No","No","Yes","Art","Try first","Yes","Yes","Yes","No","Receiving","No","Yes","Idealist","No","No","Hot headed","Standard hours","No","Happy","Yes","No","No","Yes","P.M.","Yes","End","Yes","No","Me","No","No","No","Yes","No","Mysterious","Yes","No","Tunes","People","Yes","No","Yes","Yes","No","Supportive","No","Mac","No","Risk-friendly","No","Yes!","No","Socialize","Yes","In-person","No","No","Yes","Yes","Grrr people","No","No","Yes","No","No","No","No","No","No","No","No","Yes","Own","Pessimist","Dad","No","No","No","No","Nope","No","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",98,"TRUE","FALSE","FALSE","FALSE"
5596,1995,"Male","under $25,000","Single (no kids)","Current K-12","Independent","Yes","Yes","Yes","No","No","Yes","Public","No","Yes","Yes","Yes","No","Yes","Yes","Art","Study first","No","Yes","Yes","Yes","Giving","Yes","Yes","Idealist","No","No","Hot headed","Odd hours","No","Right","No","Yes","No","No","P.M.","No","Start","No","No","Circumstances","Yes","No","No","Yes","No","Mysterious","No","Yes","Tunes","People","No","Yes","Yes","No","Yes","Demanding","No","PC","No","Risk-friendly","No","Umm...","No","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","No","No","No","No","No","Yes","Yes","No","No","No","Yes","No","Own","Pessimist","Mom","No","No","No","Yes","Nope","No","No","No","No","No","Yes","Yes","Yes","No","Yes",98,"FALSE","FALSE","FALSE","FALSE"
5600,1945,"Female","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Republican","No","Yes","No","No","Yes","No","Public","Yes","Yes","No","No","No","No","Yes","Art","Study first","Yes","No","No","Yes","Giving","Yes","No","Pragmatist","No","No","Hot headed","Standard hours","No","Happy","No","Yes","Yes","No","P.M.","Yes","Start","Yes","No","Me","No","No","No","Yes","Yes","Mysterious","Yes","No","Tunes","Technology","Yes","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Yes!","No","Space","No","Online","No","Yes","Yes","No","Grrr people","Yes","No","No","Yes","No","No","No","No","No","No","Yes","No","Own","Pessimist","Mom","No","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","Yes","Yes",22,"TRUE","FALSE","FALSE","FALSE"
5602,1968,"Female","$75,000 - $100,000","Married (w/kids)","Bachelor's Degree","Independent","No","No","No","No","No","No","Private","No","Yes","No","Yes","Yes","Yes","Yes","Science","Study first","No","Yes","No","Yes","Giving","Yes","No","Pragmatist","No","No","Cool headed","Standard hours","No","Right","No","Yes","No","Yes","A.M.","No","End","No","No","Circumstances","No","Yes","Yes","No","Yes","Mysterious","Yes","No","Talk","People","No","Yes","Yes","No","Yes","Demanding","No","Mac","Yes","Risk-friendly","Yes","Umm...","No","Socialize","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","No","Yes","No","Yes","No","Yes","Yes","No","Yes","No","No","Own","Pessimist","Dad","No","Yes","No","Yes","Check!","Yes","No","No","Yes","Yes","Yes","Yes","Yes","No","Yes",27,"FALSE","FALSE","FALSE","FALSE"
5603,1967,"Female","$75,000 - $100,000","Married (w/kids)","Master's Degree","Republican","Yes","No","No","Yes","No","Yes","Private","Yes","No","No","No","Yes","No","Yes","Art","Study first","Yes","No","No","No","Giving","Yes","No","Pragmatist","Yes","Yes","Cool headed","Odd hours","No","Happy","No","Yes","No","No","A.M.","Yes","End","Yes","Yes","Me","Yes","No","No","Yes","Yes","Mysterious","No","No","Tunes","People","Yes","Yes","Yes","No","Yes","Supportive","Yes","PC","No","Cautious","No","Umm...","No","Space","No","In-person","No","Yes","No","Yes","Grrr people","No","No","No","No","Yes","No","No","No","Yes","No","No","No","Rent","Optimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No",89,"TRUE","FALSE","FALSE","FALSE"
5609,1977,"Male","$75,000 - $100,000","Single (no kids)","High School Diploma","Independent","No","Yes","No","No","Yes","No","Public","No","Yes","No","Yes","Yes","No","Yes","Science","Try first","Yes","Yes","Yes","Yes","Giving","No","Yes","Idealist","Yes","No","Cool headed","Odd hours","No","Happy","No","Yes","Yes","No","P.M.","Yes","End","Yes","Yes","Circumstances","Yes","Yes","No","Yes","Yes","Mysterious","No","Yes","Talk","People","Yes","Yes","Yes","Yes","No","Demanding","Yes","Mac","No","Cautious","No","Yes!","No","Space","No","Online","No","Yes","Yes","Yes","Grrr people","Yes","No","No","No","No","No","No","No","No","Yes","No","Yes","Own","Optimist","Dad","Yes","No","No","Yes","Nope","Yes","No","No","Yes","Yes","Yes","Yes","No","Yes","Yes",98,"FALSE","FALSE","FALSE","FALSE"
5612,1996,"Female","$25,001 - $50,000","Single (no kids)","Bachelor's Degree","Independent","Yes","Yes","No","Yes","No","No","Public","Yes","Yes","No","Yes","No","Yes","Yes","Art","Try first","No","Yes","No","Yes","Giving","Yes","No","Pragmatist","No","Yes","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","A.M.","Yes","Start","Yes","Yes","Circumstances","No","Yes","Yes","Yes","No","TMI","Yes","No","Tunes","People","No","Yes","Yes","No","Yes","Demanding","No","PC","No","Cautious","Yes","Yes!","No","Socialize","Yes","In-person","Yes","Yes","Yes","Yes","Yay people!","Yes","Yes","Yes","No","Yes","Yes","Yes","Yes","Yes","Yes","No","No","Own","Optimist","Mom","Yes","Yes","Yes","Yes","Nope","Yes","No","No","Yes","Yes","No","Yes","No","No","No",96,"FALSE","FALSE","FALSE","FALSE"
5617,1968,"Male","$100,001 - $150,000","Married (no kids)","Doctoral Degree","Democrat","Yes","Yes","No","Yes","Yes","No","Private","No","Yes","No","No","No","Yes","Yes","Art","Try first","Yes","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","Cool headed","Odd hours","Yes","Happy","Yes","Yes","Yes","Yes","A.M.","Yes","End","Yes","Yes","Me","Yes","No","No","Yes","No","Mysterious","Yes","Yes","Talk","People","No","No","No","No","Yes","Demanding","No","Mac","Yes","Risk-friendly","Yes","Umm...","No","Space","No","In-person","No","No","Yes","No","Yay people!","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes","No","Yes","No","Yes","Own","Optimist","Dad","Yes","Yes","No","Yes","Nope","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No",82,"FALSE","FALSE","TRUE","FALSE"
5620,1997,"Female","$25,001 - $50,000","Single (no kids)","Current K-12","Independent","No","Yes","No","No","No","No","Public","Yes","Yes","No","No","No","No","Yes","Science","Study first","No","No","No","Yes","Giving","No","Yes","Idealist","No","No","Cool headed","Standard hours","No","Right","Yes","Yes","No","Yes","P.M.","No","End","Yes","No","Me","Yes","No","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","No","No","Yes","No","No","Demanding","No","PC","Yes","Cautious","Yes","Yes!","No","Space","Yes","In-person","No","Yes","Yes","Yes","Grrr people","No","No","Yes","No","No","Yes","No","Yes","No","No","No","No","Rent","Optimist","Mom","No","No","Yes","No","Nope","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No",99,"FALSE","FALSE","FALSE","FALSE"
5621,1978,"Female","$50,000 - $74,999","Married (no kids)","Master's Degree","Independent","No","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","No","Yes","Yes","Science","Try first","Yes","No","No","Yes","Giving","Yes","Yes","Idealist","Yes","No","Cool headed","Standard hours","No","Happy","No","Yes","No","No","A.M.","Yes","Start","Yes","No","Me","No","No","Yes","Yes","No","TMI","No","No","Tunes","People","No","Yes","Yes","No","Yes","Supportive","No","Mac","No","Cautious","No","Yes!","No","Socialize","No","In-person","No","No","Yes","Yes","Grrr people","Yes","No","No","Yes","No","Yes","No","No","No","No","Yes","Yes","Own","Optimist","Dad","No","No","Yes","Yes","Check!","Yes","No","No","No","Yes","Yes","Yes","Yes","Yes","No",31,"FALSE","FALSE","FALSE","FALSE"
5623,1951,"Female","$25,001 - $50,000","Single (no kids)","Master's Degree","Republican","No","Yes","No","Yes","Yes","Yes","Public","No","No","No","No","Yes","Yes","Yes","Science","Study first","No","Yes","Yes","Yes","Giving","Yes","No","Idealist","No","No","Hot headed","Odd hours","No","Happy","No","No","No","No","P.M.","Yes","Start","No","Yes","Me","Yes","No","No","No","Yes","TMI","No","Yes","Talk","Technology","Yes","Yes","Yes","No","Yes","Demanding","No","PC","Yes","Cautious","No","Umm...","No","Space","No","Online","No","No","Yes","Yes","Grrr people","Yes","No","No","Yes","Yes","No","Yes","Yes","No","No","Yes","Yes","Own","Pessimist","Mom","No","Yes","No","No","Nope","Yes","Yes","No","Yes","No","No","Only-child","Yes","Yes","No",98,"TRUE","FALSE","FALSE","FALSE"
5634,1996,"Female","$100,001 - $150,000","Single (w/kids)","Bachelor's Degree","Democrat","Yes","No","No","Yes","No","Yes","Public","No","Yes","No","Yes","Yes","No","No","Art","Study first","Yes","No","No","Yes","Receiving","No","No","Pragmatist","No","Yes","Cool headed","Odd hours","No","Happy","Yes","Yes","No","Yes","P.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","Yes","No","Mysterious","No","No","Tunes","Technology","No","No","No","Yes","Yes","Supportive","Yes","Mac","Yes","Cautious","No","Yes!","Yes","Space","No","Online","Yes","No","Yes","Yes","Grrr people","No","Yes","No","No","No","Yes","No","No","No","Yes","No","No","Rent","Optimist","Mom","No","No","Yes","Yes","Check!","Yes","No","No","No","No","No","Yes","No","No","No",24,"FALSE","FALSE","TRUE","FALSE"
5639,1962,"Male","$100,001 - $150,000","Married (w/kids)","Associate's Degree","Republican","No","No","No","Yes","Yes","No","Public","No","Yes","No","Yes","No","No","Yes","Science","Try first","No","Yes","Yes","No","Giving","Yes","No","Idealist","No","No","Cool headed","Standard hours","Yes","Happy","Yes","Yes","Yes","No","A.M.","Yes","End","Yes","Yes","Me","Yes","No","No","Yes","No","Mysterious","No","No","Talk","People","Yes","Yes","Yes","Yes","Yes","Supportive","No","PC","Yes","Cautious","No","Yes!","No","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","Yes","Yes","No","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","Own","Pessimist","Mom","Yes","Yes","Yes","Yes","Check!","Yes","No","No","Yes","Yes","No","Yes","Yes","Yes","No",100,"TRUE","TRUE","TRUE","FALSE"
5642,1993,"Male","under $25,000","Single (no kids)","Current Undergraduate","Democrat","No","No","Yes","No","Yes","Yes","Public","No","Yes","Yes","No","No","No","Yes","Art","Try first","Yes","Yes","Yes","No","Receiving","Yes","Yes","Idealist","No","No","Hot headed","Standard hours","No","Right","No","Yes","No","Yes","A.M.","Yes","Start","Yes","No","Circumstances","No","Yes","Yes","No","Yes","TMI","Yes","No","Tunes","People","No","Yes","Yes","No","No","Supportive","No","PC","No","Cautious","Yes","Yes!","Yes","Space","No","In-person","No","Yes","Yes","Yes","Yay people!","No","No","Yes","No","Yes","No","Yes","Yes","No","No","No","No","Own","Optimist","Mom","Yes","No","Yes","Yes","Nope","No","No","No","Yes","Yes","No","Yes","Yes","No","No",42,"FALSE","FALSE","FALSE","FALSE"
5643,1995,"Female","$75,000 - $100,000","Single (no kids)","Current Undergraduate","Democrat","No","Yes","No","No","Yes","No","Private","No","No","No","Yes","No","Yes","Yes","Art","Try first","No","No","Yes","No","Giving","Yes","Yes","Pragmatist","No","Yes","Hot headed","Odd hours","No","Happy","No","No","No","No","A.M.","Yes","Start","Yes","No","Circumstances","No","No","Yes","Yes","Yes","Mysterious","No","No","Tunes","Technology","Yes","Yes","Yes","No","No","Supportive","No","Mac","Yes","Cautious","Yes","Umm...","Yes","Space","No","Online","No","No","Yes","Yes","Grrr people","No","No","Yes","No","Yes","Yes","Yes","Yes","No","No","No","No","Rent","Pessimist","Dad","No","No","No","Yes","Nope","Yes","No","Yes","Yes","No","No","Yes","Yes","Yes","No",94,"FALSE","FALSE","FALSE","FALSE"
5645,1991,"Male","under $25,000","Single (no kids)","Current Undergraduate","Republican","Yes","Yes","No","No","Yes","No","Public","Yes","Yes","No","Yes","Yes","No","Yes","Art","Try first","No","Yes","Yes","No","Giving","Yes","No","Idealist","Yes","No","Hot headed","Standard hours","No","Happy","Yes","Yes","No","Yes","P.M.","No","Start","Yes","Yes","Circumstances","Yes","Yes","Yes","No","No","TMI","No","Yes","Talk","Technology","Yes","Yes","Yes","Yes","No","Supportive","No","Mac","Yes","Risk-friendly","No","Yes!","No","Space","Yes","In-person","No","No","Yes","Yes","Grrr people","Yes","No","Yes","No","No","Yes","Yes","No","Yes","No","No","Yes","Own","Optimist","Dad","No","Yes","Yes","Yes","Check!","No","No","Yes","Yes","Yes","Yes","Yes","Yes","Yes","Yes",35,"TRUE","FALSE","FALSE","FALSE"
5648,1992,"Female","under $25,000","Single (no kids)","Current Undergraduate","Independent","No","No","No","No","No","Yes","Private","Yes","Yes","Yes","No","Yes","Yes","Yes","Science","Try first","No","Yes","No","Yes","Receiving","No","Yes","Pragmatist","No","Yes","Hot headed","Odd hours","Yes","Happy","No","Yes","No","Yes","P.M.","Yes","Start","No","No","Me","Yes","No","No","No","Yes","TMI","No","No","Tunes","People","No","Yes","No","Yes","Yes","Supportive","Yes","PC","No","Cautious","No","Yes!","Yes","Socialize","No","In-person","Yes","No","Yes","Yes","Yay people!","No","No","Yes","No","Yes","No","No","Yes","Yes","Yes","No","No","Rent","Pessimist","Mom","No","Yes","Yes","Yes","Check!","Yes","No","No","Yes","No","No","Yes","No","No","No",47,"FALSE","FALSE","FALSE","FALSE"
5659,1971,"Female","$100,001 - $150,000","Married (w/kids)","Associate's Degree","Independent","No","Yes","No","No","No","Yes","Public","No","Yes","No","No","No","No","Yes","Science","Study first","No","No","No","No","Giving","Yes","No","Pragmatist","No","No","Hot headed","Standard hours","No","Right","Yes","Yes","Yes","No","P.M.","No","Start","No","No","Me","Yes","No","Yes","Yes","Yes","Mysterious","Yes","No","Tunes","Technology","No","No","Yes","No","Yes","Demanding","Yes","PC","No","Cautious","No","Yes!","No","Space","No","In-person","Yes","Yes","No","Yes","Yay people!","Yes","No","No","Yes","No","Yes","No","Yes","Yes","No","Yes","No","Own","Pessimist","Dad","No","Yes","Yes","No","Nope","Yes","No","No","Yes","No","No","Yes","Yes","No","Yes",47,"FALSE","TRUE","TRUE","FALSE"
